date,valeur,surfaceterrain,nblocmai,nblocapt,nblocdep,nblocact,sbati,typebien,iris,A,B,C,D,E,F,G,Total,jardin
2016-04-14,250000.0,0,1,0,0,0,102,UNE MAISON,14118_1704,38,10,4,13,0,2,0,67,0
2016-12-28,15000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1601,60,54,2,35,1,7,5,164,0
2016-07-04,520000.0,635,1,0,0,0,153,UNE MAISON,14118_1101,27,8,2,25,1,1,1,65,1
2016-08-30,61000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2016-06-28,56000.0,0,0,1,0,0,37,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-06-08,270000.0,374,1,0,0,0,106,UNE MAISON,14118_1503,35,12,7,54,0,6,0,114,1
2016-07-22,109000.0,0,0,1,0,0,63,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-09-12,219000.0,0,0,1,2,0,105,UN APPARTEMENT,14118_1202,21,5,1,15,0,1,1,44,0
2016-02-29,90000.0,0,0,1,1,0,57,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-06-10,39000.0,0,0,1,0,0,25,UN APPARTEMENT,14118_0302,44,11,3,6,0,1,0,65,0
2016-12-29,110000.0,0,0,1,0,0,39,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2016-11-30,182250.0,635,1,0,0,0,85,UNE MAISON,14118_2002,17,4,2,8,0,18,1,50,1
2016-09-16,60000.0,0,0,1,0,0,74,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2016-02-29,160000.0,175,1,0,0,0,90,UNE MAISON,14118_0302,44,11,3,6,0,1,0,65,1
2016-12-30,126346.0,0,0,0,0,1,20,ACTIVITE,14118_2007,16,3,3,8,0,3,0,33,0
2016-08-22,9500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1001,12,2,1,5,0,2,0,22,0
2016-03-04,55000.0,0,0,0,0,1,43,ACTIVITE,14118_2007,16,3,3,8,0,3,0,33,0
2016-12-20,12000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0101,123,72,2,46,0,7,3,253,0
2016-02-05,103000.0,0,0,1,0,0,101,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2016-07-19,122000.0,0,0,1,1,0,46,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2016-06-24,188000.0,0,0,1,1,0,73,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2016-05-18,140000.0,0,0,1,0,0,83,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2016-11-04,123000.0,0,0,1,2,0,64,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2016-01-29,122000.0,0,0,1,1,0,78,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2016-09-12,65000.0,0,0,1,0,0,45,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-03-18,95000.0,0,0,1,0,0,63,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2016-06-01,165000.0,563,1,0,0,0,78,UNE MAISON,14118_0804,18,3,1,22,1,2,0,47,1
2016-12-07,214000.0,0,0,1,0,0,83,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2016-09-23,60000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-07-25,110750.0,0,0,1,1,0,43,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2016-10-07,113000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2016-11-25,6750.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0903,7,2,1,8,0,0,1,19,0
2016-08-18,98000.0,0,0,1,1,0,55,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2016-04-14,290000.0,0,0,1,2,0,95,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2016-06-22,217000.0,0,0,1,0,0,114,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2016-12-21,124000.0,0,0,1,1,0,48,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2016-09-27,83000.0,0,0,1,1,0,68,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-07-12,20000.0,119,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_1402,29,4,9,9,0,3,2,56,0
2016-01-18,347000.0,312,1,0,0,0,101,UNE MAISON,14118_1704,38,10,4,13,0,2,0,67,1
2016-06-21,105000.0,0,0,1,1,0,59,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2016-03-02,2300000.0,4625,0,0,0,0,0,TERRAIN DE TYPE TAB,14118_1503,35,12,7,54,0,6,0,114,0
2016-12-30,90000.0,0,0,1,1,0,41,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-09-30,119000.0,0,0,1,1,0,78,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2016-05-19,292000.0,0,0,1,1,0,113,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-01-08,180000.0,0,0,1,1,1,207,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1202,21,5,1,15,0,1,1,44,0
2016-04-29,65000.0,0,0,1,0,0,31,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-03-07,212000.0,0,0,1,1,0,175,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-08-01,320000.0,194,1,0,0,0,133,UNE MAISON,14118_0302,44,11,3,6,0,1,0,65,1
2016-09-15,51687.0,0,0,1,0,0,30,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2016-10-27,69000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2016-01-08,22500.0,0,0,1,0,1,481,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1503,35,12,7,54,0,6,0,114,0
2016-08-26,191000.0,0,0,1,1,0,93,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2016-03-17,34000.0,0,0,1,0,0,30,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2016-12-19,105000.0,0,0,1,0,0,48,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-09-14,480000.0,133,1,0,0,0,128,UNE MAISON,14118_0501,36,10,3,36,0,6,0,91,1
2016-09-14,132000.0,0,0,1,1,0,71,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2016-05-20,219500.0,0,0,1,1,0,84,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2016-01-25,61000.0,0,0,1,1,0,31,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2016-09-27,134000.0,0,0,1,0,0,64,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-03-14,78000.0,0,0,1,0,0,34,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2016-06-17,70000.0,0,0,1,2,0,55,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2016-10-21,123000.0,0,0,0,0,1,57,ACTIVITE,14118_0702,32,8,4,28,1,8,0,81,0
2016-07-09,265700.0,0,0,1,1,0,110,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-09-22,42500.0,0,0,1,0,0,18,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-06-20,50000.0,0,0,1,1,0,21,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2016-11-08,38000.0,0,0,1,1,0,26,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2016-11-15,13000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1402,29,4,9,9,0,3,2,56,0
2016-03-14,305000.0,0,0,1,2,0,153,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-08-03,70000.0,0,0,1,1,0,26,UN APPARTEMENT,14118_1202,21,5,1,15,0,1,1,44,0
2016-10-07,60000.0,0,0,1,1,0,32,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2016-03-21,317000.0,325,1,0,0,0,104,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2016-09-27,110000.0,0,0,1,0,0,32,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-04-25,75000.0,0,0,1,1,0,27,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-12-27,360000.0,6376,1,0,0,0,141,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2016-10-31,186000.0,610,1,0,0,0,108,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2016-12-01,121600.0,0,0,1,0,0,47,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-01-14,130000.0,0,0,1,1,0,88,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2016-06-10,555000.0,907,1,0,0,0,150,UNE MAISON,14118_0804,18,3,1,22,1,2,0,47,1
2016-01-11,72000.0,0,0,1,1,0,45,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2016-07-11,67000.0,0,0,1,0,0,63,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-09-23,40500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0801,11,3,2,13,1,5,0,35,0
2016-06-29,390000.0,252,1,0,0,0,105,UNE MAISON,14118_0501,36,10,3,36,0,6,0,91,1
2016-12-12,383000.0,597,1,0,0,0,149,UNE MAISON,14118_0802,36,5,3,39,0,0,0,83,1
2016-10-12,145730.0,0,0,1,1,0,82,UN APPARTEMENT,14118_2004,15,3,1,2,0,1,0,22,0
2016-09-27,437000.0,417,1,0,0,0,115,UNE MAISON,14118_0502,24,3,3,4,0,1,0,35,1
2016-01-28,57000.0,0,0,1,0,0,58,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2016-08-29,68000.0,0,0,1,1,0,40,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2016-01-27,44000.0,0,0,1,1,0,20,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-10-13,84500.0,0,0,1,1,0,50,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2016-12-23,64500.0,0,0,1,0,0,47,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2016-08-30,158500.0,0,0,1,0,0,103,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2016-11-16,71000.0,0,0,1,0,0,28,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2016-12-09,369000.0,599,1,0,0,0,180,UNE MAISON,14118_0401,31,8,0,12,0,1,1,53,1
2016-06-02,87000.0,0,0,1,0,0,51,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2016-04-07,650000.0,353,1,0,0,0,168,UNE MAISON,14118_0101,123,72,2,46,0,7,3,253,1
2016-12-13,75000.0,0,0,1,2,0,20,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2016-11-18,29100.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1101,27,8,2,25,1,1,1,65,0
2016-12-12,147000.0,69,1,0,0,0,68,UNE MAISON,14118_1502,81,11,2,34,0,0,0,128,1
2016-09-29,130000.0,388,1,0,0,0,66,UNE MAISON,14118_1201,19,1,18,3,0,0,0,41,1
2016-11-14,65000.0,0,0,1,0,0,26,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2016-01-28,128100.0,0,0,1,1,0,60,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-05-04,118000.0,0,0,1,0,0,79,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2016-12-12,125000.0,0,0,1,1,0,71,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2016-10-19,72000.0,0,0,1,1,0,41,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-05-17,98000.0,0,0,1,1,0,78,UN APPARTEMENT,14118_1201,19,1,18,3,0,0,0,41,0
2016-09-29,127440.0,0,0,1,0,0,79,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2016-12-28,137000.0,0,0,1,1,0,76,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2016-09-23,188000.0,0,0,1,1,0,60,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-01-28,116000.0,0,0,1,0,0,67,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-10-10,190000.0,1295,1,0,0,0,108,UNE MAISON,14118_1001,12,2,1,5,0,2,0,22,1
2016-06-03,75000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-03-30,53000.0,0,0,1,1,0,19,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-08-18,43000.0,0,0,1,0,0,12,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-07-04,40000.0,0,0,0,0,1,40,ACTIVITE,14118_0101,123,72,2,46,0,7,3,253,0
2016-06-29,53000.0,0,0,1,1,0,23,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2016-07-06,44000.0,0,0,1,0,0,25,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2016-05-24,190000.0,637,1,0,0,0,129,UNE MAISON,14118_1501,16,3,1,10,0,3,0,33,1
2016-11-14,300900.0,0,0,1,1,0,132,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2016-01-28,82000.0,0,0,1,0,0,49,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-12-08,175000.0,0,0,1,0,0,80,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2016-06-27,80000.0,0,0,1,0,0,64,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2016-11-09,70000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2016-04-22,154000.0,0,0,1,1,0,84,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-01-07,160000.0,0,1,0,0,0,74,UNE MAISON,14118_1501,16,3,1,10,0,3,0,33,0
2016-10-28,171000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-11-14,111780.0,0,0,1,1,0,76,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2016-06-09,40500.0,0,0,1,0,0,18,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2016-06-21,100000.0,0,0,1,2,0,44,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2016-09-09,360000.0,511,0,0,0,0,0,TERRAIN DE TYPE TAB,14118_0601,58,13,1,15,0,7,2,96,0
2016-08-09,107000.0,0,0,1,0,0,61,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-03-16,113000.0,0,0,1,1,0,50,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2016-10-13,100000.0,0,0,1,1,0,83,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2016-08-05,129000.0,0,0,1,1,0,67,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2016-07-11,425600.0,677,1,0,0,0,108,UNE MAISON,14118_0502,24,3,3,4,0,1,0,35,1
2016-09-30,265000.0,0,0,1,0,0,108,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-08-25,167000.0,0,0,1,1,0,79,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-03-24,50000.0,274,0,10,0,0,158,APPARTEMENT INDETERMINE,14118_1704,38,10,4,13,0,2,0,67,1
2016-08-25,41000.0,0,0,1,0,0,18,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-01-20,105000.0,0,0,1,0,0,36,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2016-09-01,249000.0,0,0,1,1,0,74,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2016-09-12,60000.0,0,0,1,1,0,30,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-06-07,90000.0,0,0,1,0,0,68,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2016-07-21,88000.0,0,0,1,1,0,31,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2016-04-27,54500.0,0,0,1,0,0,34,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-03-31,60000.0,0,0,1,0,0,55,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2016-11-04,60000.0,0,0,1,1,0,55,UN APPARTEMENT,14118_0901,21,5,2,4,0,10,0,42,0
2016-09-13,49500.0,0,0,1,0,0,34,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-04-13,109000.0,0,0,1,1,0,77,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-05-19,165000.0,107,1,0,0,0,84,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2016-04-21,81000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-02-13,65000.0,0,0,1,0,0,34,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2016-01-27,58000.0,0,0,1,1,0,55,UN APPARTEMENT,14118_0904,7,0,0,15,1,0,0,23,0
2016-04-15,80000.0,0,0,1,1,0,50,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-02-12,76500.0,0,0,1,0,0,74,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2016-07-22,273300.0,0,0,1,0,0,123,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-08-01,4750.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1401,10,4,1,9,0,1,0,25,0
2016-04-23,45000.0,0,0,1,0,0,22,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2016-01-20,113000.0,0,0,1,1,0,67,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2016-09-30,147000.0,0,0,1,1,0,62,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-04-01,15000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1702,35,16,1,17,0,0,2,71,0
2016-03-09,134000.0,0,0,1,0,0,72,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-11-24,65000.0,0,0,1,2,0,42,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2016-04-29,225000.0,0,0,1,2,0,100,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-12-07,119000.0,0,0,1,0,0,57,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-07-06,347200.0,0,0,1,1,0,144,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2016-08-29,290000.0,786,1,0,0,0,170,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2016-02-29,85000.0,0,0,1,0,0,58,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-06-28,66516.0,0,0,1,1,0,48,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2016-09-13,190000.0,0,0,1,0,0,88,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2016-04-15,53500.0,0,0,1,0,0,18,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-03-29,45000.0,1568,1,0,0,0,166,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2016-08-12,120000.0,0,0,1,0,0,58,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2016-07-13,115000.0,0,0,0,0,1,49,ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,0
2016-10-28,100000.0,0,0,1,1,0,56,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2016-09-15,138000.0,0,0,1,1,0,97,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2016-07-04,390000.0,183,1,0,0,1,223,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1102,37,11,5,34,0,3,0,90,1
2016-10-28,54000.0,0,0,1,1,0,16,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-12-22,75000.0,0,0,1,0,0,42,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-08-12,123000.0,0,0,1,0,0,75,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-03-30,71500.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2016-10-06,46000.0,0,0,1,1,0,16,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2016-06-30,54000.0,0,0,1,1,0,21,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2016-10-19,80500.0,0,0,1,0,0,57,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-04-01,139400.0,0,0,1,1,0,65,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2016-08-02,178000.0,355,1,0,0,0,93,UNE MAISON,14118_1301,58,13,3,27,1,2,0,104,1
2016-08-31,49000.0,0,0,1,1,0,16,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-10-31,88000.0,0,0,1,1,0,49,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-01-26,75000.0,0,0,1,1,0,47,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-08-12,176000.0,420,1,0,0,0,63,UNE MAISON,14118_0801,11,3,2,13,1,5,0,35,1
2016-10-19,93500.0,0,0,1,1,0,44,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-05-02,3400000.0,1604,0,0,0,0,0,TERRAIN DE TYPE TAB,14118_0201,171,84,4,91,0,4,9,363,0
2016-08-31,111300.0,0,0,1,0,0,85,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-11-12,78000.0,0,0,1,0,0,56,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2016-02-05,50000.0,0,0,0,0,1,42,ACTIVITE,14118_0101,123,72,2,46,0,7,3,253,0
2016-09-27,70000.0,120,1,0,0,0,63,UNE MAISON,14118_1401,10,4,1,9,0,1,0,25,1
2016-03-03,115000.0,0,0,1,1,0,47,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-09-27,81000.0,0,0,1,1,0,52,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2016-09-29,85000.0,0,0,1,0,0,60,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2016-02-19,48000.0,0,0,1,0,0,17,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2016-03-10,65000.0,0,0,1,0,0,67,UN APPARTEMENT,14118_2004,15,3,1,2,0,1,0,22,0
2016-09-26,131000.0,0,0,1,2,0,57,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2016-06-03,110000.0,0,0,1,0,0,38,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-04-19,20000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0202,122,79,4,74,3,1,7,290,0
2016-08-30,134640.0,0,0,1,1,0,39,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-06-16,34000.0,0,0,0,6,0,0,DES DEPENDANCES,14118_1503,35,12,7,54,0,6,0,114,0
2016-05-12,14000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1001,12,2,1,5,0,2,0,22,0
2016-06-30,68000.0,0,0,1,1,0,35,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2016-05-17,148700.0,0,0,1,1,0,68,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-12-23,100000.0,0,0,0,0,1,73,ACTIVITE,14118_0301,78,11,1,24,0,1,4,119,0
2016-08-30,49900.0,0,0,1,1,0,19,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2016-11-22,170000.0,0,0,1,0,0,63,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2016-02-12,593900.0,991,2,0,2,0,187,DES MAISONS,14118_0301,78,11,1,24,0,1,4,119,1
2016-12-29,54014.0,0,0,0,0,2,3658,ACTIVITE,14118_0201,171,84,4,91,0,4,9,363,0
2016-02-17,56000.0,0,0,1,0,0,34,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2016-08-01,224000.0,506,1,0,0,0,77,UNE MAISON,14118_0401,31,8,0,12,0,1,1,53,1
2016-09-20,155000.0,0,0,0,0,6,266,ACTIVITE,14118_2002,17,4,2,8,0,18,1,50,0
2016-06-28,103750.0,0,0,1,2,0,68,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2016-12-06,59000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2016-04-27,150000.0,34,0,1,1,0,82,UN APPARTEMENT,14118_1201,19,1,18,3,0,0,0,41,1
2016-05-31,93000.0,0,0,1,1,0,79,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2016-09-15,72000.0,63,1,0,0,0,40,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2016-06-28,234000.0,361,1,0,0,0,120,UNE MAISON,14118_1702,35,16,1,17,0,0,2,71,1
2016-04-14,127000.0,0,0,1,2,0,117,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2016-03-29,105000.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2016-05-18,107000.0,0,0,1,1,0,40,UN APPARTEMENT,14118_1201,19,1,18,3,0,0,0,41,0
2016-07-20,315000.0,639,1,0,0,0,130,UNE MAISON,14118_0701,13,5,1,12,0,3,0,34,1
2016-07-12,270000.0,613,1,0,0,0,134,UNE MAISON,14118_0701,13,5,1,12,0,3,0,34,1
2016-08-18,190000.0,0,0,1,1,0,65,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-07-08,159000.0,0,0,1,0,0,58,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2016-04-29,206820.0,0,0,1,2,0,137,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2016-02-26,57000.0,0,0,1,1,0,35,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2016-02-09,55000.0,0,0,1,1,0,28,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2016-08-04,8500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0804,18,3,1,22,1,2,0,47,0
2016-06-23,150000.0,0,0,1,2,0,72,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2016-04-27,72500.0,0,0,1,1,0,41,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2016-04-28,173000.0,0,0,1,1,0,65,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
